"Latitude","Longitude"
38.2557252,-85.6739506
38.1508193,-85.6029049
38.1613438,-85.8429015
38.1659869,-85.6825632
38.235633,-85.8011822
38.1223209,-85.8648546
38.2673402,-85.5816081
38.3237497,-85.8139123
38.1699484,-85.8509498
37.8624558,-86.0220274
38.2190018,-85.6895289
37.4088177,-85.6553605
38.1758371,-85.5992087
38.2444605,-85.7262153
38.2000981,-85.6042276
37.5613638,-85.2645465
38.0311584,-85.3684233
37.8322501,-85.9653924
37.3933864,-87.752438
37.1575154,-85.4706698
37.1123759,-87.8806371
38.2248534,-85.2213763
38.2215222,-85.7363854
38.1735143,-85.8233423
38.0016675,-86.1729845
38.3050964,-85.5480121
37.2227461,-86.69184
37.2366349,-87.1502154
38.2052466,-85.678257
37.5829474,-86.0364682
37.8864001,-84.5666288
38.1489637,-85.6968172
38.1203648,-85.7425007
38.217597,-85.6658147
37.8340617,-85.4429512
38.2529838,-85.7181043
38.2408914,-85.7175909
37.567376,-85.6668212
37.9726519,-84.4535952
38.135428,-85.7922851
38.1384031,-85.8503472
37.8339186,-85.9367187
38.2634083,-85.8106648
38.1750353,-85.6693437
38.1727778,-85.6901226
38.1281905,-85.6832718
38.2806364,-85.5153601
38.7197339,-90.1218588
38.9860563,-84.5984439
37.9412587,-86.075411
37.8636122,-87.5628377
38.1707326,-85.6887344
37.563625,-86.0801738
38.2460351,-85.8277534
38.2143597,-85.2424033
37.9731401,-85.7116644
38.2675895,-85.5986225
38.3182282,-85.4951102
37.7538489,-85.8867758
38.1740232,-85.8444824
38.0241652,-85.7343057
37.8734254,-86.0468897
38.2045095,-85.8158983
38.2521677,-85.779205
38.2530081,-85.6945652
38.0507755,-85.3688776
37.482957,-85.8541322
37.4891967,-86.3029826
38.1668412,-85.5796135
38.2201193,-85.643229
38.3436997,-85.473025
38.2323499,-85.8141085
38.174512,-85.6608508
38.2037013,-85.6081725
37.997865,-85.6960517
38.159049,-85.8514452
37.4848157,-86.2794515
38.1677836,-85.8735989
38.3986459,-84.6431335
38.3364914,-85.470158
37.5227199,-86.1112948
38.1502354,-85.7718226
38.3086844,-85.5356468
38.0122487,-85.0733773
38.0747673,-85.7993515
38.8036149,-77.1763057
38.1943756,-85.1998219
38.3364477,-85.6506806
38.0366832,-86.3116735
37.506483,-86.2960803
37.5307707,-85.7304938
37.0972761,-84.590951
38.1070542,-85.6652323
38.2998682,-85.5411749
37.8311754,-86.0835425
38.1262813,-85.0243679
38.7646083,-84.8680574
38.2191319,-85.793934
38.3181497,-85.4701197
38.1116431,-85.6553355
37.0323886,-88.0014784
38.4341071,-85.1643177
38.3812804,-85.4699053
38.1319092,-85.5881264
38.2392033,-85.7793908
37.7815528,-85.8017309
37.9629969,-84.4992197
38.9625469,-84.3850209
37.8970023,-85.2218344
38.6754885,-85.175163
38.429722,-85.1639209
38.2113446,-85.7738294
37.5099071,-85.732682
38.1591076,-85.6715858
38.2327825,-85.7314535
38.2141037,-85.6213802
38.2379953,-85.7823454
38.1979133,-85.8435792
38.2917505,-85.6175095
38.1314186,-85.5934692
38.2989192,-85.1630967
37.8116533,-85.9363571
38.0255715,-85.7270743
37.7902718,-85.7663207
38.0191484,-85.6524843
37.6084398,-86.1037659
38.1463178,-85.7606212
37.1193197,-84.6115424
38.2115673,-85.6164523
37.984409,-86.3068361
37.7434712,-86.0931522
37.994382,-85.7480084
37.989733,-84.4989984
38.1474272,-85.5982085
38.1948322,-85.6104277
38.2211518,-85.8076208
37.7449849,-84.2618391
38.3712452,-85.1737201
38.2666861,-85.7951208
37.6687954,-86.0439417
37.8145542,-85.4483673
38.2497997,-85.4984632
38.0767218,-85.6718834
38.1491838,-85.638915
37.9993782,-85.5989728
38.0498002,-84.4493705
38.2313538,-85.7466661
38.1216658,-85.1923073
38.1746346,-85.7910028
37.9782483,-86.1478336
37.8766802,-85.5331642
37.0430292,-83.1506304
27.237021,-80.8443655
38.2445475,-85.8271555
38.1900649,-85.8485063
38.1500652,-85.8334225
38.1890426,-85.8321071
38.4553104,-84.9596673
37.303671,-86.0652926
38.2238006,-85.7354599
38.4315675,-85.1691731
37.8463579,-85.4567722
37.7376121,-85.4413287
38.2178435,-85.2406875
38.1576454,-85.7795103
38.3920208,-84.7909334
37.5622535,-86.0910503
38.1804557,-85.7646326
37.8393449,-85.461323
37.8463146,-85.9358786
37.3130706,-82.4748204
37.8583218,-85.9515005
38.7241101,-84.5627468
37.6512238,-85.3999093
38.0603552,-85.2970144
37.4930909,-86.3015004
38.3071373,-85.5254224
38.49518,-84.7453112
37.4843148,-85.4904973
36.970982,-83.0198615
38.1528291,-85.8066767
38.257868,-85.8232343
37.6344398,-86.0804441
38.6779832,-85.1845209
38.1383865,-85.6785557
38.0702669,-85.6711542
37.8357119,-85.7245122
38.1746041,-85.6716004
37.5323904,-86.2428192
38.2230757,-85.8072004
36.5666675,-88.4629484
38.25959,-85.7857075
38.1470852,-85.8897577
37.7838683,-85.4833374
38.1294308,-85.6248285
38.1781108,-85.7905862
38.2521448,-85.7683312
38.1924884,-85.8737846
38.3064326,-85.5812044
38.0577496,-85.5329999
37.4767233,-85.6760885
38.2039655,-85.6745463
38.2599364,-85.6961139
37.9786156,-85.7320468
38.2202581,-84.8423527
37.9895591,-85.7802288
38.2021822,-85.8060003
38.1935246,-85.7854985
30.4210646,-89.2950232
38.6524381,-83.7700729
37.4456615,-85.0540756
37.4308663,-85.9594184
38.3229704,-85.2195902
37.8346248,-85.9548145
38.2575607,-85.8053617
38.1935299,-85.7982159
38.2665717,-85.7780149
38.2315653,-85.7776746
38.171292,-85.7851755
38.237007,-85.8089339
37.0640463,-88.898249
38.1815745,-85.7742735
38.2008434,-85.6768831
38.2471846,-85.8268932
38.2148816,-85.659874
38.203852,-85.6175556
38.2252158,-85.7685328
37.2153508,-85.9981261
38.1931008,-85.6265739
38.3231476,-85.4343566
37.755983,-87.1436031
39.1799589,-84.6599713
38.1536198,-85.655881
38.4845072,-82.6785699
38.2805076,-85.5727227
37.9852239,-87.5818555
38.4174995,-85.3851009
38.2634833,-85.7760094
38.2138123,-85.7676469
38.2245238,-85.8061319
38.2527749,-85.8248142
38.2300394,-85.794568
38.2476146,-85.8065367
38.2338339,-85.788827
38.2108669,-85.1956441
37.5239863,-86.3523149
38.7044147,-85.4015723
36.8294459,-87.4117946
37.5612346,-85.2616129
37.8690124,-86.2931806
38.0578699,-85.8997956
36.6256568,-88.3334783
38.2565886,-85.8032567
38.2528419,-85.7901
38.172302,-85.8007679
38.0373347,-85.6116318
38.2707459,-85.5827634
38.0992049,-85.6461839
38.1666438,-85.6883617
37.5460602,-86.14153
37.6875027,-85.8555036
38.2615069,-85.820352
38.084711,-85.6743178
38.1785114,-85.5660082
37.6040939,-86.0966788
38.1708439,-85.8664376
38.085061,-85.8718999
38.0722236,-85.5373648
38.2708415,-85.6239038
37.5654389,-85.2610893
34.58313,-98.4415173
38.2425394,-85.8261338
37.8109567,-85.983215
38.1003895,-86.3901866
38.239759,-85.8006326
38.1974982,-85.7285355
37.322758,-82.6964676
37.2378341,-84.8388537
38.338935,-85.4685674
38.6239063,-84.0041062
38.1582145,-85.7063999
38.1414856,-85.6288273
38.2488254,-85.8234911
38.3407842,-85.3990551
38.1487122,-85.5674717
38.2051766,-85.234087
38.221475,-85.8144408
38.7367997,-85.0569892
37.9970364,-86.1874042
38.221102,-85.8076041
38.1743551,-85.7711705
38.1812346,-85.8503113
36.8931121,-86.4143523
38.2354722,-85.7464483
37.8035291,-85.9244239
38.1803651,-85.8139843
38.0355639,-85.5610523
38.1771235,-85.8295746
38.0966537,-85.6566816
38.204861,-85.8344203
37.7338487,-84.1224106
38.2296232,-85.5427606
37.0093219,-88.4465486
38.0957242,-85.7470662
36.7992933,-86.0549862
38.2714682,-85.6456476
38.1848571,-85.7652222
37.8248622,-85.9695232
38.2555755,-85.5607678
40.7001295,-89.441363
38.1134084,-85.644892
38.1932592,-85.7859579
37.5730807,-85.7357896
38.2133016,-85.2223962
38.1823851,-85.8687444
38.2575116,-85.76512
37.6030895,-85.9031166
38.2025161,-85.8038524
38.113567,-85.7332056
36.7454712,-84.1605484
38.1907049,-85.795386
38.2131815,-85.2221155
38.2347886,-85.7561166
37.788495,-85.9105004
38.2791057,-85.5781057
38.1750719,-85.5741165
38.2260284,-85.7970655
37.9049814,-85.3439457
38.1571267,-85.5860838
38.0777219,-86.3785826
38.2246426,-85.7746958
38.2264712,-85.7083422
38.164216,-85.7774144
37.8601339,-85.9656111
38.0334667,-85.3438243
37.9993067,-85.3800148
38.2386053,-85.5644163
38.2260419,-85.8132998
37.4065919,-84.3344266
37.5722677,-84.2958169
38.6639274,-85.1305838
36.3933721,-80.6425301
38.2445854,-85.7436562
37.6406745,-85.7847195
38.2050267,-85.8179822
38.6097259,-85.0762905
38.2267351,-85.6519611
36.9554254,-85.8218911
36.7091674,-85.686802
38.2226148,-85.8014717
37.561471,-85.2658612
38.2614625,-85.7988685
37.8197381,-85.9917548
38.0993263,-85.7438567
38.0039412,-84.1882161
38.3280032,-85.4821387
38.1854653,-85.781019
38.2210674,-85.7761465
38.2348101,-85.7390325
38.1988337,-85.7752815
38.2204621,-85.77187
38.0756176,-85.8771095
37.2011837,-83.08302
37.7014125,-85.8738213
38.1370032,-85.7720171
38.1356947,-85.6931056
38.1846957,-85.779743
38.1285794,-85.668391
38.2189436,-85.2371657
38.1175331,-85.8593696
38.2514965,-85.768057
37.3230967,-88.0806489
38.2657215,-85.6985066
38.3929884,-84.3266005
38.1459869,-85.7015689
38.2687546,-85.6097083
38.3979685,-85.038289
37.5574568,-84.6941844
37.5069741,-86.2972777
37.8268565,-85.9250973
38.2284067,-85.6968413
38.222841,-85.681958
38.0056139,-84.1877347
32.7823479,-96.8018161
37.696328,-85.8563331
38.0362216,-85.3413032
38.1702644,-85.669097
38.1376577,-85.6922626
38.2342755,-85.7567531
38.3003075,-85.5478184
38.2992403,-85.5638507
37.9841921,-85.7576213
38.24723,-85.7931205
41.8804081,-87.629813
38.2523356,-85.8107556
37.451696,-86.378717
39.8289388,-86.1448135
38.1355671,-85.8420076
37.8227411,-86.0139739
38.251034,-85.7175759
37.6445042,-85.9010106
37.6940407,-85.8675021
38.1718087,-85.6904806
38.2089454,-85.7140792
38.2249275,-85.8177261
38.7148589,-84.824719
37.3601464,-82.2522283
37.6900687,-82.9392553
37.4243752,-86.5508622
38.1919178,-85.8411502
37.8842975,-85.0536029
38.2551099,-85.7887832
38.1121343,-85.6923261
38.1688729,-85.593599
38.162836,-85.8389766
38.1644337,-85.802221
38.2356733,-85.7504152
38.1702124,-85.6839723
38.203019,-85.5870838
36.9910205,-85.9106355
38.3535275,-85.3900239
38.3075738,-85.5957357
38.3885325,-85.20803
38.208005,-85.8037619
42.6070717,-82.965035
37.5109877,-85.09307
37.8357936,-85.455478
38.2240498,-85.7935603
38.2094023,-85.7897837
37.6762216,-85.839132
38.2354311,-85.736357
38.753252,-83.8502135
38.0528085,-85.6896026
37.4250258,-86.4377452
38.1356982,-85.6303651
38.2240921,-85.7417134
38.1802799,-85.8586452
38.2574459,-85.6198811
38.0108329,-85.3319282
38.1062854,-85.6853314
38.2190092,-85.7995152
38.5370082,-85.1915653
37.8635397,-84.6487441
38.2389425,-85.8241508
38.2265584,-85.6351956
37.6169337,-85.1413679
38.247647,-85.7422586
38.1814225,-85.8341176
38.2033596,-85.5791858
37.6774794,-85.8853056
38.2349392,-85.1574954
38.7163313,-84.153429
38.1925998,-85.5668674
38.0992317,-85.8599363
38.7116227,-85.8014012
36.9134048,-87.3591022
38.0962192,-86.3888223
38.19512,-85.6350086
38.1358432,-85.6944182
38.3456804,-85.1212562
37.6903676,-85.8525733
38.1501127,-85.0385474
36.0768993,-80.3080754
38.0562498,-85.8939975
38.2576061,-85.8142774
37.5003393,-86.2952789
38.2649876,-85.6021828
38.2603553,-85.7881151
36.7524274,-86.1943414
38.2386333,-85.7867831
38.1838633,-85.5173008
37.6994707,-85.8566717
38.2645017,-85.7848563
37.5059876,-86.3476701
39.2241145,-84.442243
37.5505451,-86.2044412
38.2973097,-85.8267254
38.160547,-85.7973759
38.1892638,-85.663841
38.2358381,-85.7945741
37.9759846,-85.6347818
38.2286594,-85.7437843
37.3575075,-88.0472289
38.1382458,-85.7888663
37.5763388,-85.2126251
37.7969213,-85.8142842
38.1713837,-85.8802401
38.4792405,-85.4704791
37.9364004,-85.513768
38.2492602,-85.7717833
38.1399261,-85.8714726
38.0556584,-85.8912715
38.254038,-85.6563979
38.0099485,-85.6594043
38.2476027,-85.7941272
38.192215,-85.8749994
38.0521472,-85.8958821
38.1937307,-85.839892
38.1314455,-85.6908157
37.8159582,-85.456932
38.0888246,-85.6545363
38.1513251,-85.8509308
38.1708809,-85.5780311
38.11089,-85.8641711
38.1992054,-85.7889325
38.1579388,-85.6453774
38.3035493,-85.7612189
38.0782525,-85.6804011
38.1788664,-85.6372045
38.2059333,-85.2321759
38.2506621,-85.7450484
33.7559408,-84.2414907
38.1026262,-85.6427907
38.1952329,-85.5812985
38.1988349,-85.7040734
38.1657318,-85.6809384
38.1723337,-85.7847551
38.1176231,-85.6574677
37.4477242,-86.8106705
38.1656102,-85.834776
37.843427,-85.9479147
38.2490648,-85.6009465
38.0716034,-85.6890705
38.2446769,-85.824228
38.2215401,-85.217507
38.1161512,-85.6939995
37.803701,-85.9124568
38.0551317,-85.6192255
38.2116087,-85.770946
38.148417,-85.7864272
37.466636,-85.6743698
38.2442771,-85.7284064
37.8354055,-85.4605427
38.1932539,-85.8780238
37.7497504,-85.8828359
38.1945943,-85.8791132
38.2052211,-85.8570658
37.3432567,-86.3094871
38.2266213,-85.7720958
38.2477959,-85.6290047
37.9670765,-85.7488303
38.252432,-85.6248007
38.2564854,-85.6882734
37.7523202,-85.890902
38.2388585,-85.785989
37.6576814,-85.5840588
38.2665434,-85.5828783
38.2193778,-85.6323424
37.4892651,-86.3003142
38.2249994,-85.7829603
38.2134529,-85.7347506
37.670259,-85.9112982
38.1845097,-85.6261465
37.3309531,-85.3462058
38.2678684,-85.58161
38.0491774,-85.5518822
37.7228955,-87.1195068
38.230587,-85.7703505
38.1966765,-85.780436
38.0863794,-85.8748638
38.1825054,-85.7600924
38.2305602,-85.7104309
37.6763263,-84.3576326
38.1122574,-85.7902941
38.1140459,-84.3569759
38.4131236,-85.3743243
38.2610968,-85.7862741
38.3656936,-85.0804753
38.1533046,-85.572512
37.6786425,-85.2080277
37.5216789,-85.2782245
38.1254229,-85.86758
38.2592741,-85.7923986
38.4318063,-85.2036546
37.5199818,-85.889204
38.7404154,-85.8099817
38.2045478,-85.673417
37.8159367,-85.1764179
37.6611541,-85.3197568
38.1847179,-85.7893885
37.6127075,-85.1197497
38.0356352,-85.7337361
38.1296876,-85.6896735
37.9514243,-86.0679722
38.0555999,-85.5501895
37.9987226,-85.7283889
36.587804,-88.3184094
33.7449232,-84.1492303
37.8299732,-85.4380479
38.1856465,-85.8390137
37.7626536,-85.4223852
38.2549167,-85.6907767
37.9959813,-85.7197392
37.6730444,-86.0401327
37.9022686,-86.0808994
38.2187009,-85.2777056
38.1965216,-85.6584957
38.1944821,-85.8455107
38.2709508,-85.4358935
38.1791523,-84.8824147
38.1402137,-85.7620515
37.9889362,-85.4199547
37.9353048,-85.7026259
37.7769067,-86.4535248
38.1393307,-85.7713705
38.6527016,-85.4115147
37.9273626,-84.4837069
37.8525511,-85.4799728
38.1017187,-85.86529
37.826584,-86.1024627
37.6369204,-85.8447089
38.6466959,-84.9955593
37.6173184,-85.8572999
37.9808058,-84.4724049
38.1254754,-85.2396124
30.4613734,-87.3101948
38.2483157,-85.7802454
37.9974655,-85.7400067
37.9684921,-84.4748685
38.0437035,-85.5504527
38.1405319,-85.8797181
38.0989385,-85.6478542
38.1807384,-85.84859
38.2645445,-85.6050518
38.1556576,-85.8489407
37.5259642,-85.8963536
36.7374755,-88.6273411
38.0642583,-85.6761398
38.1642641,-85.7666638
40.5843542,-122.3916063
37.8509909,-85.9500478
38.2266814,-85.6929228
39.799052,-86.0470067
38.3220329,-85.516359
38.1805586,-85.6464322
38.2277378,-85.7877098
37.543727,-86.0394956
38.114477,-85.8635203
38.1656679,-85.7680902
38.1198008,-85.8484751
37.8354693,-86.6318212
37.750461,-87.0411005
33.4666429,-81.9515106
38.2821726,-85.5862351
38.2642861,-85.795228
37.219783,-83.3740653
37.3319166,-85.3270195
38.2305531,-85.5665338
38.2702912,-85.7893794
37.6656377,-85.7891371
38.1566323,-85.6906163
38.0811169,-85.6879262
36.869227,-85.9265194
38.302509,-85.5429738
38.1696532,-85.7010633
37.8469853,-85.3882557
38.1856384,-85.5869219
38.366043,-85.3837656
38.3573002,-85.1724024
37.4578714,-86.1738749
38.1966125,-85.8379194
38.0524815,-85.7695006
38.2724453,-85.5738246
38.2520469,-85.773106
38.1775346,-85.7712354
37.915782,-86.1286597
38.0825076,-85.4602378
37.4559319,-87.86335
38.6589052,-85.3930456
38.0964227,-85.6490403
38.6684324,-85.1719612
38.1700981,-85.669258
38.1688265,-85.8313292
38.0505523,-84.4785294
38.247003,-85.7343479
38.2635609,-85.5602016
38.1750016,-85.6312696
38.0359835,-84.6824197
38.3653243,-85.2311844
37.8455185,-85.4585444
38.2119335,-84.8687734
38.2633566,-85.7955344
37.7785319,-85.9133359
38.2690539,-85.8108353
38.1114569,-85.8712059
31.3513968,-85.331115
38.23237,-85.7840877
38.243436,-85.7819689
37.8898418,-85.5499418
37.932425,-86.1029415
37.7186946,-85.8356065
39.0753851,-84.4967355
38.1426227,-85.6886898
38.2308925,-85.5618247
38.3499313,-85.6234423
38.1195477,-85.6477377
37.7545314,-85.9663541
37.708444,-85.8878657
38.2185496,-85.7445993
38.1667766,-85.6705284
34.2259211,-83.6836119
38.1336841,-85.789189
38.0613709,-85.6878647
37.8051115,-85.9127352
37.7239044,-85.8525769
37.6792967,-85.8583195
38.1369259,-85.7859618
38.2440934,-85.1029331
38.0058403,-85.8023735
38.3726069,-85.1824973
38.188836,-85.5694814
38.2316087,-85.5865101
38.1930552,-85.8214744
38.1870737,-85.7758198
38.6726769,-85.1790671
38.1742624,-85.6608945
38.062646,-85.8888367
38.2462545,-85.8258513
38.2581931,-85.8152544
37.2419987,-85.2014516
38.2108844,-83.3979698
38.2684243,-85.6120051
37.8215722,-86.5377256
38.2095185,-85.233957
38.3066342,-85.5564828
38.1034022,-85.6383118
37.6245798,-85.1357214
38.1091943,-85.8729226
37.795556,-85.4718221
37.7523443,-85.8913676
38.14693,-85.6934108
37.8040907,-85.92762
38.1864091,-85.7738352
38.2678742,-85.5280537
37.5720563,-85.5109113
38.0643371,-85.898943
38.1629406,-85.8552947
38.0879432,-85.7445258
38.23967,-85.7582518
38.1801488,-85.5781634
37.7187203,-85.4484602
38.031958,-85.6064858
38.1023714,-85.6427934
37.6927787,-85.7716717
38.1424799,-85.7985822
38.1369546,-85.6894517
37.7369275,-85.0639785
38.361529,-85.4307957
38.2531691,-85.7651593
38.045048,-86.3049047
38.2422852,-85.811116
39.0549113,-84.5291185
37.1018554,-85.7130395
38.0655825,-85.89522
37.8084081,-85.9319385
38.6786676,-85.1756661
38.1141394,-85.8870264
37.9963578,-84.5454663
37.70441,-85.8590637
37.6776076,-85.5695391
37.5200353,-86.1636808
38.1898585,-85.5479699
38.40746,-85.0560679
38.1903224,-85.7890738
38.2147319,-85.7460083
38.2611107,-85.7772025
38.3203332,-85.4730278
37.4698828,-85.808722
37.9913343,-84.5164147
38.1783466,-85.7628356
38.4319744,-85.8020568
38.2242626,-85.6932947
38.0020203,-84.4292885
38.2780066,-85.1502469
37.4427118,-86.0924364
38.293611,-85.744996
38.2414007,-85.7417307
37.5057042,-86.3439673
38.236493,-85.7566725
37.7463868,-87.0998745
38.2179026,-85.6963804
38.2005929,-85.6803579
37.671495,-85.9006102
38.1183437,-85.8627468
38.1119797,-85.2460611
38.1115638,-85.7918795
37.7109552,-85.8432593
38.2725572,-85.7438111
38.2309848,-85.756047
38.2257571,-85.7334605
38.6807454,-85.1592657
38.2848674,-85.5196442
37.4408813,-86.2867737
37.1248255,-84.087693
37.9708312,-85.7316755
38.3722186,-85.3909052
38.1975425,-85.7673082
38.1456676,-85.7756184
38.0558258,-85.808572
38.239696,-85.7963435
38.2504664,-85.7867576
37.574796,-85.2558285
38.1695564,-85.6999754
38.1980107,-85.5666588
37.4473289,-86.3884179
37.5229651,-85.8777982
37.4651115,-85.5797674
37.5084475,-85.6924568
37.5614029,-85.3615877
38.2799127,-85.6223347
38.2294268,-85.8122885
38.3245651,-85.4819852
38.1528525,-85.6111674
38.0793641,-85.6952321
37.8251175,-86.0059335
38.1828852,-85.561574
38.2037915,-85.7961276
37.831853,-85.4548521
37.8603797,-85.5186062
38.2082129,-85.7872252
37.9388407,-85.5421692
38.1815088,-85.7928674
38.1835838,-85.5745675
38.4169038,-85.3787946
38.1897649,-85.7672722
38.2335678,-85.7532227
38.4613553,-82.61814
38.1336197,-85.8474514
38.1280983,-85.6968269
38.1928042,-85.7731662
38.2806267,-85.5737938
37.3314635,-86.3634477
37.5917337,-86.3356424
38.2536571,-85.7124412
38.2176981,-85.2406535
38.2881542,-85.6318034
38.1785145,-85.7770554
38.4166252,-85.419447
38.2093382,-85.2445144
37.8139233,-85.4652568
37.6885697,-85.52398
38.3661967,-85.1824503
38.1180353,-85.6633344
37.8481166,-85.7237412
38.2641789,-85.6003481
38.6810244,-85.1711201
27.0241119,-82.0572731
38.2691465,-85.6955823
38.2406551,-85.7943772
38.1691153,-85.7735118
38.7913991,-84.6109041
38.2085644,-85.2226714
38.2257359,-85.7801454
37.8156008,-85.3870565
37.9909767,-84.1705665
38.3000437,-85.5465793
38.0320061,-85.5679113
38.1825749,-85.6368553
37.1014297,-86.4728556
38.1957775,-85.8127008
38.2526849,-85.7856928
38.2673082,-85.8086006
38.12733,-85.7530014
37.7032076,-85.8604452
38.147855,-85.8637349
38.2964731,-85.5694722
37.8091314,-85.9883511
37.9910371,-84.5019904
37.6799939,-86.0427285
37.8491002,-85.498526
37.8300649,-85.4520674
38.1873547,-85.7841233
38.1069262,-86.4384234
38.2094617,-85.2027043
36.8302618,-84.1604766
38.4090793,-85.3736022
38.0974922,-85.8642447
38.1797491,-85.7618166
37.3022855,-85.7556525
38.2678251,-85.6054477
38.1834538,-85.5960646
37.6149807,-85.2250423
38.0407237,-86.2665796
38.2637305,-85.707166
38.0688838,-85.8844321
37.7760821,-85.8172994
38.0841384,-85.2453445
38.1632247,-85.6899094
38.4260097,-84.8725991
38.3905322,-85.0605287
37.5054448,-86.2897896
38.1153691,-85.6399011
37.9998457,-85.7999741
38.2624106,-85.7896154
38.2266014,-85.6407839
37.8197471,-85.9470938
38.0427797,-84.4912593
38.165925,-85.6859799
38.1375008,-85.6778242
37.5690381,-85.2494592
37.8374104,-85.9512659
38.0979395,-85.8840707
38.2383716,-85.6580202
38.2037173,-85.6008041
38.0298203,-86.3660928
37.9580686,-85.2103009
38.1666886,-85.688561
37.5703686,-85.7322962
38.2634749,-85.7868077
38.1978425,-85.6055948
37.6103567,-85.685406
38.2171934,-85.797669
37.684705,-85.8679335
37.6869253,-85.2145469
38.1782783,-85.6772764
38.2504342,-85.5353506
38.2145022,-85.6395105
38.0006526,-84.2093634
37.8417743,-85.9432659
38.2425871,-85.7090232
37.8678834,-87.5151599
38.1679519,-85.6637991
38.2348555,-85.705149
38.2938318,-85.477847
38.0990657,-85.6956181
38.3015766,-85.4608979
38.2605264,-85.7018075
38.1896233,-85.8643508
38.1029033,-85.7646678
37.9536614,-85.1746465
38.1030811,-85.87847
38.1718282,-85.6761244
37.5617822,-85.2792388
38.2492993,-85.7748091
37.8187146,-85.9984488
38.1986003,-85.7619665
38.1546321,-85.0716948
37.5413957,-86.278534
36.8492664,-87.491597
38.2678296,-85.4482544
38.2348612,-85.8142416
37.7648478,-85.8981071
38.3422528,-85.472703
38.1327454,-85.6724199
37.8045834,-85.9274884
28.4285034,-80.8442364
38.1740331,-85.6363226
37.723314,-85.8115652
37.6783145,-85.8867414
38.1681266,-85.6341122
38.1881698,-85.5991229
37.5842741,-86.02952
37.4983388,-86.2771151
38.3060593,-85.4664053
38.2755845,-85.5662203
37.7429641,-85.8795633
38.3719008,-85.1815229
38.2050108,-85.8254017
37.8015561,-84.3223447
37.9189259,-86.1605289
38.3854526,-85.4419496
38.2360058,-85.753164
38.1802685,-85.8345652
37.8382472,-85.9542085
38.2220481,-85.8179104
37.6433131,-85.8475004
35.209337,-114.0105809
38.216646,-85.5994969
38.0999902,-85.6732452
38.2250295,-85.7906186
37.830613,-85.4532138
37.1275495,-83.1297564
38.217687,-85.5975124
38.6654288,-85.1784782
38.1683919,-85.8049718
38.1920642,-85.7849596
37.8270944,-86.0257995
38.2495515,-85.7807962
38.3089936,-85.5283434
38.1355021,-85.5903896
38.2477636,-85.8131743
37.926465,-85.7622143
38.3659436,-84.948026
37.7702318,-84.3231185
38.0930175,-85.746157
38.1684808,-85.767969
37.894183,-86.1198313
38.2549935,-85.7936613
38.6686246,-85.2317871
38.2283678,-85.741623
38.051547,-85.5457609
38.220654,-85.5911096
37.6716751,-85.8368243
38.3695935,-85.1886468
38.1884267,-85.7582608
38.0058059,-84.1779468
37.7322351,-85.2127488
38.3721403,-85.3790317
38.1433731,-85.8898584
37.7169144,-85.9125436
37.9449902,-86.1414984
38.2047054,-85.2483511
38.1109536,-85.8852692
38.1820538,-85.7982575
37.0109885,-85.9145242
38.1252506,-85.7979402
36.6398256,-87.42364
37.4903039,-86.2873447
38.1471171,-85.6115359
38.5227322,-85.2081742
37.7630874,-85.3549005
38.1538116,-85.8653045
38.2551895,-85.8180022
38.2519875,-85.6886177
38.2349841,-85.7179649
38.0699298,-85.8816326
38.1235357,-85.7442224
37.3302553,-86.2290427
38.2510801,-85.7322873
38.260797,-85.7970859
38.2220722,-85.7969106
38.1687829,-85.8358595
37.5141698,-85.6951927
38.6215275,-85.3864846
37.8764309,-85.7089061
38.1860656,-85.6367197
36.9883445,-85.8998892
38.158911,-85.6686507
37.713125,-85.5034063
38.118284,-85.8600756
38.1224583,-85.6875301
38.1809008,-85.64905
37.4513832,-86.1932853
37.5334016,-86.2887234
37.8173158,-85.4534635
37.7666566,-86.8897272
38.2012571,-85.6251321
37.9613736,-86.1975126
37.8240013,-87.5859379
37.3412103,-83.4197791
38.4061175,-85.3657483
38.1456279,-85.5758017
38.1605904,-85.7604604
38.2177219,-85.2467428
38.0716709,-85.872374
38.3976428,-85.065506
38.1771547,-85.6377842
38.1692792,-85.776319
38.0967642,-85.8853888
37.4862764,-86.2863934
37.8192235,-85.9363936
38.2700186,-85.5856868
38.3674445,-85.3786763
38.1935911,-85.8432104
36.8949203,-86.5387882
38.0601203,-85.87129
37.2868614,-86.2251092
38.1752172,-85.6679042
37.6969583,-86.0828718
37.8766508,-86.2811775
38.1812544,-85.8535969
36.7759989,-84.1390729
38.1030069,-85.7398019
38.2711889,-85.5892214
38.1354658,-85.276732
38.1696597,-85.8423013
38.1806506,-85.7874009
37.8592502,-85.5164012
37.9861832,-84.5192701
37.8467997,-85.9641609
38.2457084,-85.8243226
37.9533177,-86.1822889
37.7545303,-84.8374956
38.1185661,-85.8357503
44.6983464,-75.4787679
38.1717141,-85.8522626
38.1625696,-85.6739384
38.2011164,-85.8423734
38.2811814,-85.5861036
37.0418555,-84.1567507
37.9104956,-86.3849051
38.0717303,-85.3638066
37.4725232,-86.305055
37.4880751,-82.5262576
38.2205066,-85.6711203
38.3744643,-85.3955291
38.2688855,-85.5863808
38.1527232,-85.5988115
37.4516652,-86.4466241
38.0712072,-85.5150552
38.1783893,-85.857568
37.6659502,-85.6836389
37.7280782,-85.9168914
